provincia,departamento,localidad,tipo,subtipo,nombre,direccion,source_geo,lat,lon,piso,cp,telefono,email,web
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Cuervo,Santiago del Estero 433,cultura,-34.613716,-58.384632,,1075,4384-7320,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Laboratorio de Teatro Danza Susana Zimmermann,Sanchez de Bustamente 2156,cultura,-34.587558,-58.405933,P.B. F,1425,4824-4355,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Globo Bs. As.,Sanchez de Bustamante 764,cultura,-34.601494,-58.414078,,,4831-2029,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,La Almohada,Sanchez de Bustamante 728,cultura,-34.601855,-58.414124,,1173,4865-8037,almohada@syncia.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Porton de Sanchez,Sanchez de Bustamante 1034,cultura,-34.598778,-58.413479,,1173,4863-2848 / 4372-4532,portondesanchez@hotmail.com,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Payro,San Martin 766,cultura,-34.599034,-58.374166,,1004,4312-5922,teatropayro@sion.com,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Grupo de Teatro Comunitario Boedo Antiguo,San Juan 3255/57,cultura,-34.624907,-58.411358,,,4304-9616 / 4925-1582,grupodeteatroboedoantiguo@yahoo.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Lavapies Teatro,San Jose 546,cultura,-34.614998,-58.385922,,1076,,,http://www.lavapiesteatro.blogspot.com
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Club de Las Artes,Salta 745,cultura,-34.617072,-58.383033,,1074,4384-0700,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Vitral,Rodriguez Peña 344,cultura,-34.605032,-58.390811,,1020,4371-0948,elvitral@yahoo.com,www.teatroelvitral.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Homero Carpena,Rodriguez Peña 262,cultura,-34.605981,-58.390775,,1020,,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Casa Suiza,Rodriguez Peña 254,cultura,-34.606074,-58.390775,,1020,,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,La Comedia 1 Y 2,Rodriguez Peña 1062 / 1074,cultura,-34.596379,-58.391904,,,4815 - 5665 / 4812 - 4228,info@lacomedia.com.ar,www.lacomedia.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Teatro de Flores,Rivera Indarte 129,cultura,-34.630446,-58.462095,,1406,4611-4803,info@elteatrodeflores.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Gran Rivadavia,Rivadavia 8636,cultura,-34.634692,-58.485358,,1407,,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Bululu,Rivadavia 1350,cultura,-34.608741,-58.385566,,1033,4381-1656,bululuhumor@hotmail.com,www.bululuteatro.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Lo de Guidi,Riobamba 359,cultura,-34.605009,-58.393793,,,4372-7854,lodeguidi@yahoo.com,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Asociacion Amigos del Villa Luro,Ramon L Falcon 5177,cultura,-34.638854,-58.500342,,,,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Espacio Cultural C.E.I.A.C,Ramon Freire 1658,cultura,-34.571116,-58.460182,,,4552-4314 / 4551-6214,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Auditorio San Rafael -C.Cult.San Rafael,Ramallo 2606,cultura,-34.543761,-58.474865,,,4702 9888,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Ana Itelman,Quito 3941,cultura,-34.616797,-58.422048,,1414,4958-2142,cdrut@sinectis.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Quintino Espacio Cultural,Quintino Bocayuva 548,cultura,-34.618377,-58.422522,,,4958-4344,lucianocaceres@hotmail.com,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,I.M.P.A. La Fabrica,Querandies 4290,cultura,-34.611258,-58.427187,,1183,4981-3730 (47)/4983-5786,impacoop@speedy.com.ar; lafabricaciudadcultural@infovia.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Mantis Club,Pringles 753,cultura,-34.603402,-58.42722,,,,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Palais de Glace,Posadas 1725,cultura,-34.585968,-58.389709,,1112,4804-1163 / 4324 4805-4354,,http://www.palaisdeglace.org/
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,La Scala de San Telmo,Pje. Giuffra 371,cultura,-34.617846,-58.371223,,1064,4813-5741/4362-1187,scala@lascala.com.ar,www.lascala.org.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Carlos Trigo,Pje La Selva 4022,cultura,-34.637807,-58.482331,,1407,4672-5708,larunfla@arnet.com.ar; cclaselva@arnet.com.ar; javiergimenezar@yahoo.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Picadero,Pje Enrique Santos Discepolo 1847,cultura,-34.603714,-58.393106,,1051,4373-5554,fundacionpicadero@yahoo.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Espacio Abierto,Pje Carabelas 255,cultura,-34.605438,-58.380288,,1009,4328-1903,roxana-randon@arnet.com.ar,www.roxanarandon.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,La Mascara,Piedras 736,cultura,-34.616701,-58.377412,,1066,4307-0566,teatromascara@latinmail.com; norbertogonzalo@yahoo.com.ar,www.lamascarateatro.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Museo Argentino del Titere,Piedras 905,cultura,-34.618591,-58.377323,,1070,4304-4376 / 4343-0601,,http://www.museoargdeltitere.com.ar/sitio/
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Victorial,Piedras 722,cultura,-34.616538,-58.377424,,1070,,,http://www.elvictorial.com.ar/
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Luz Y Fuerza,Peru 823,cultura,-34.617543,-58.374423,,1068,4342-2441(Marcelo RIpoli) /4362-6824/3348,marceloripoli@yahoo.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Celcit,Peru 635,cultura,-34.615331,-58.374565,Piso 4 A,1066,4342-1026,correo@celcit.org.ar,www.celcit.org.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Arlequines,Peru 571,cultura,-34.614603,-58.374617,,1068,011-4331-1335,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,La Manzana de Las Luces,Peru 272,cultura,-34.611404,-58.374794,,C1067AAF,4343 3260,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Auditorio Amia - Asociacion Amigos de La Daia,Pasteur 633,cultura,-34.601856,-58.39974,Piso 7,1028,4959-8800,cultura@amia.org.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Apacheta,Pasco 623,cultura,-34.61643,-58.397708,,1219,4941-5669,apachetasalaestudio@gmail.com,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Fino Espacio Escenico,Parana 673,cultura,-34.600936,-58.388084,,1017,4372-2428,elfino@ciudad.com.ar,www.teatroelfino.com
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Andamio 90,Parana 660,cultura,-34.601087,-58.388081,,1017,4374-1484/ 4373 5670,info@andamio90.org; samek@andamio90.org,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Ateneo,Paraguay 918,cultura,-34.597743,-58.380099,,,4328-2888,nuevadir@grupoalsur.com.ar,www.ndateneo.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Palermo,Paraguay 4229,cultura,-34.586729,-58.421548,,1425,4831-6595,torchiaet@fullzero.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Paternal Teatro,Nicolas Repetto 1556,cultura,-34.605255,-58.45214,,,4584-8703,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Centro Cultural Tadron,Niceto Vega 4802,cultura,-34.592176,-58.431457,,1414,4777 7976,tadronargentina@yahoo.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Chacarerean Teatre,Nicaragua 5565,cultura,-34.581963,-58.433161,,1414,4775-9010,zarlek@zarlek.com.ar; skramarz@cponline.org.ar,www.chacarereanteatre.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Grupo de Teatro Alma Mate de Flores,Nazca Y Gaona,cultura,-34.620347,-58.474234,,,4637-1655,almamate@hotmail.com / pierrot@sinectis.com.ar,www.almamate.4t.com
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Museo Etnografico,Moreno 350,cultura,-34.611305,-58.371269,,1091,4345-8196/97 / 4345-8196,info.museo@filo.uba.ar,/www.museoetnografico.filo.uba.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Santa Maria del Buen Ayre,Montevideo 842,cultura,-34.599059,-58.389696,,1019,4811-6086,teatrosantamaria@radar.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Atajo,Montañeses 1977,cultura,-34.558574,-58.447908,,,4787-6773,cursos@teatroelatajo.com.ar,/www.teatroelatajo.com.ar/
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Auditorio Asociacion Italiana de Belgran,Moldes 2155,cultura,-34.563146,-58.459909,,1428,,,www.asociacionitaliana.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Grupo de Teatro Comunitario El Epico de Floresta,Miranda Y Mercedes,cultura,-34.617377,-58.497757,,,4958-6346,elepicodefloresta@yahoo.com.ar /elepicodefloresta@rcc.com.r,www.elepicodefloresta.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Grupo Los Villurqueros,Miller 2751,cultura,-34.568766,-58.483004,,,4543-7785/154-1913508,villurqueros@yahoo.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Encuentro,Mexico 3700,cultura,-34.619955,-58.418147,,1223,4932-6250,vivencuentro@ciudad.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Desguace Teatro Y Almacen Cultural,Mexico 3694,cultura,-34.619946,-58.418054,,,,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,La Usina de Balvanera,Mexico 2993,cultura,-34.618248,-58.407926,,1100,4932-5768,lausinateatro@hotmail.com; lausinateatro@yahoo.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Centro Cultural La Estrada,Mexico 2849,cultura,-34.617624,-58.406008,,,4931-7008 ?,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Caliban,Mexico 1428,cultura,-34.615503,-58.386326,Pb 5,1097,4381-0521 / 4384-8163,normanbriski@gmail.com,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,La Rancheria,Mexico 1152,cultura,-34.615334,-58.38237,,1097,011-4382-5862,leogolo@arnet.com.ar,www.teatrolarancheria.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Las Mil Y Un Artes Centro Cultural,Medrano 645,cultura,-34.602602,-58.420891,,,15-5337-3298,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Huella Club de Arte,Medrano 535,cultura,-34.604293,-58.421093,,1179,4865-4167,huellaclubdearte@yahoo.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,La Maravillosa Sala- Estudio,Medrano 1360,cultura,-34.593327,-58.419424,,1179,4862-5458/4824-6977,estudiolamaravillosa@uolsinectis.com.ar,www.lamaravillosa.com
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Camarin de Las Musas,Mario Bravo 960,cultura,-34.598457,-58.416054,,1175,4826-5748,elcamarin@house.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Taller del Angel,Mario Bravo 1239,cultura,-34.595205,-58.414868,,1175,4963-1571 / 4300-2933,tallerdelangel@yahoo.com.ar,www.tallerdelangel.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,La Biblioteca Cafe,Marcelo T. de Alvear 1155,cultura,-34.596867,-58.38348,,1058,4811-0673 / 4815-8156,,http://www.labibliotecacafe.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Coliseo,Marcelo T. de Alvear 1125,cultura,-34.596838,-58.383032,,1058,4816 3789,,http://www.fundacioncoliseum.com.ar/
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Espacio Tbk,Manuel Trelles 2033,cultura,-34.604654,-58.465704,Piso 1,1416,15-4971-2639 / 4586-2971 / 45862971,espaciotbk@gmail.com,www.espaciotbk.blogspot.com
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Tuñon,Maipu 851,cultura,-34.598187,-58.376854,,1006,4312-0777,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Bar Teatro Tuñon,Maipu 849,cultura,-34.598212,-58.376852,,1006,4312-0777,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Grupo Matemurga de Villa Crespo,Luis Viale 654,cultura,-34.605683,-58.449437,,,4982-8589,matemurga@yahoo.com.ar,www.matemurga.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Botica del Angel,Luis Saenz Peña 541,cultura,-34.615021,-58.38752,,,4384-9396,,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Silencio de Negras,Luis Saenz PeñA 669,cultura,-34.616338,-58.387486,,,4381-1445,silenciodenegras@yahoo.com.ar,www.teatrosilenciodenegras.blogspot.com
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Teatro Orfeo,Luis Maria Campos 1375,cultura,-34.56392,-58.442225,,1426,4786-6569,orfeoteatro@fullzero.com.ar,www.teatroorfeo.blogspot.com
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Grupo de Teatro Comunitario de Mataderos Res O No Res,Lisandro de la Torre y Directorio,cultura,-34.660137,-58.502682,,,4958-5263,prensa@resonores.com.ar,www.resonores.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Patio de Actores,Lerma 568,cultura,-34.593478,-58.432688,,1414,011-44729732,patiodeactores@sinectis.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,El Excentrico de La 18,Lerma 420,cultura,-34.594869,-58.431375,,1414,4772-6092,exentrico@sednet.com.ar,www.elexcentricodela18.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Puerta Roja,Lavalle 3636,cultura,-34.600286,-58.416683,,,4867-4689,puerta_roja@yahoo.com.ar,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Club del Bufon,Lavalle 3175/7,cultura,-34.602191,-58.410874,,,011-4861-6900,clubdelbufon@hotmail.com,
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Club de Amigos de La Vaca Profana-Altern,Lavalle 3683,cultura,-34.599921,-58.417854,,,4867-0934,,www.vacaprofana.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Cara a Cara,Lascano 2895,cultura,-34.606846,-58.485107,,1417,4502-6456,caraacara@ciudad.com.ar,www.teatrocaraacara.com.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Museo Larreta,Juramento 2291,cultura,-34.56142,-58.455593,,C1428DNK,4784-4040/ 4783-2640,museolarreta@buenosaires.gob.ar,www.museolarreta.buenosaires.gob.ar
Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Espacios Culturales,Salas teatrales,Korinthio Teatro,Junin 380,cultura,-34.604836,-58.396757,,1026,011-4951-3392,korinthioteatro@hotmail.com,www.korinthioteatro.blogspot.com
